student_id,RegEventId,semester_credits,SGPA,CGPA_to_date
2902,65,24.00,7.42,7.42
2903,65,24.00,6.58,6.58
2904,65,24.00,6.33,6.33
2905,65,24.00,6.33,6.33
2906,65,24.00,5.67,5.67
2907,65,24.00,6.38,6.38
2908,65,24.00,8.13,8.13
2909,65,24.00,5.79,5.79
291,1,26.00,5.69,5.69
2910,65,24.00,5.33,5.33
2911,65,24.00,4.33,4.33
2912,65,24.00,7.13,7.13
2913,65,24.00,9.08,9.08
2914,65,24.00,7.75,7.75
2915,65,24.00,7.46,7.46
2916,65,24.00,7.04,7.04
2918,65,24.00,7.00,7.00
2919,65,24.00,5.29,5.29
292,1,26.00,6.46,6.46
2920,65,24.00,5.50,5.50
2921,65,24.00,6.46,6.46
2922,65,24.00,7.54,7.54
2923,65,24.00,7.46,7.46
2924,65,24.00,6.46,6.46
2925,65,24.00,7.46,7.46
2926,65,24.00,6.13,6.13
2927,65,24.00,7.08,7.08
2928,65,24.00,5.71,5.71
2929,65,24.00,7.46,7.46
293,1,26.00,7.35,7.35
2930,65,24.00,6.25,6.25
2931,65,24.00,6.92,6.92
2932,65,24.00,7.29,7.29
2933,65,24.00,6.38,6.38
2934,65,24.00,7.79,7.79
2935,65,24.00,6.00,6.00
2936,65,24.00,6.38,6.38
2937,65,24.00,8.33,8.33
2938,65,24.00,7.50,7.50
2939,65,24.00,8.25,8.25
294,1,26.00,7.77,7.77
2940,65,24.00,3.33,3.33
2941,65,24.00,5.88,5.88
2942,65,24.00,8.00,8.00
2943,65,24.00,5.63,5.63
2944,65,24.00,7.42,7.42
2945,65,24.00,6.13,6.13
2946,65,24.00,6.21,6.21
2948,65,24.00,7.63,7.63
2949,65,24.00,6.54,6.54
295,1,26.00,8.00,8.00
2950,65,24.00,7.17,7.17
2951,65,24.00,7.08,7.08
2952,65,24.00,6.96,6.96
2953,65,24.00,5.92,5.92
2954,65,24.00,5.67,5.67
2955,65,24.00,6.13,6.13
2956,65,24.00,7.13,7.13
2957,65,24.00,7.54,7.54
2958,65,24.00,6.29,6.29
2959,65,24.00,7.38,7.38
296,1,26.00,6.88,6.88
2960,65,24.00,7.67,7.67
2961,65,24.00,7.04,7.04
2962,65,24.00,4.67,4.67
2964,65,24.00,7.63,7.63
2965,65,24.00,7.46,7.46
2966,65,24.00,6.38,6.38
2967,65,24.00,6.63,6.63
2968,65,24.00,6.75,6.75
2969,65,24.00,3.33,3.33
297,1,26.00,5.54,5.54
2970,65,24.00,6.63,6.63
2971,65,24.00,6.33,6.33
2972,65,24.00,7.13,7.13
2973,65,24.00,7.33,7.33
2974,65,24.00,8.21,8.21
2975,65,24.00,5.58,5.58
2976,65,24.00,4.79,4.79
2977,65,24.00,6.33,6.33
2978,65,24.00,7.92,7.92
2979,65,24.00,6.04,6.04
298,1,26.00,4.42,4.42
2980,65,24.00,7.29,7.29
2981,65,24.00,7.17,7.17
2982,65,24.00,7.75,7.75
2983,65,24.00,6.08,6.08
2984,65,24.00,8.13,8.13
2985,65,24.00,5.38,5.38
2986,65,24.00,8.29,8.29
2987,65,24.00,5.58,5.58
2988,65,24.00,7.13,7.13
2989,65,24.00,7.79,7.79
299,1,26.00,7.69,7.69
2990,65,24.00,6.96,6.96
2991,65,24.00,6.46,6.46
2992,65,24.00,4.83,4.83
2993,65,24.00,6.96,6.96
2994,65,24.00,5.92,5.92
2995,65,24.00,7.08,7.08
2996,65,24.00,8.33,8.33
2997,65,24.00,5.04,5.04
2998,65,24.00,5.17,5.17
2999,65,24.00,7.38,7.38
3,2,26.00,7.69,7.69
30,2,26.00,4.92,4.92
300,1,26.00,6.92,6.92
3000,65,24.00,5.83,5.83
3001,65,24.00,6.75,6.75
3002,65,24.00,6.13,6.13
3003,65,24.00,6.29,6.29
3004,65,24.00,6.79,6.79
3005,65,24.00,7.25,7.25
3006,65,24.00,5.63,5.63
3007,65,24.00,6.83,6.83
3008,65,24.00,6.79,6.79
3009,65,24.00,8.83,8.83
301,1,26.00,6.81,6.81
3010,65,24.00,7.17,7.17
3011,65,24.00,7.25,7.25
3012,65,24.00,5.83,5.83
3013,65,24.00,6.33,6.33
3014,65,24.00,6.67,6.67
3015,65,24.00,8.08,8.08
3016,65,24.00,7.88,7.88
3017,65,24.00,7.29,7.29
3018,65,24.00,7.00,7.00
3019,65,24.00,7.33,7.33
302,1,26.00,4.58,4.58
3020,65,24.00,6.63,6.63
3021,65,24.00,6.96,6.96
3022,65,24.00,7.29,7.29
3023,65,24.00,6.33,6.33
3024,65,24.00,6.21,6.21
3025,65,24.00,7.00,7.00
3026,65,24.00,7.58,7.58
3027,65,24.00,6.88,6.88
3028,65,24.00,7.58,7.58
3029,65,24.00,5.88,5.88
303,1,26.00,7.23,7.23
3030,65,24.00,7.42,7.42
3031,65,24.00,5.75,5.75
3032,65,24.00,5.71,5.71
3033,65,24.00,7.46,7.46
3034,65,24.00,7.33,7.33
3035,65,24.00,8.13,8.13
3036,65,24.00,5.83,5.83
3037,65,24.00,4.38,4.38
3038,65,24.00,8.54,8.54
3039,65,24.00,8.58,8.58
304,1,26.00,8.12,8.12
3040,65,24.00,6.83,6.83
3041,65,24.00,7.58,7.58
3042,65,24.00,5.79,5.79
3043,65,24.00,6.79,6.79
3044,65,24.00,6.58,6.58
3045,65,24.00,6.71,6.71
3046,65,24.00,7.21,7.21
3047,65,24.00,7.29,7.29
3048,65,24.00,4.29,4.29
3049,65,24.00,5.71,5.71
305,1,26.00,7.38,7.38
3050,65,24.00,8.17,8.17
3051,65,24.00,8.33,8.33
3052,65,24.00,7.50,7.50
3053,65,24.00,5.92,5.92
3054,65,24.00,7.33,7.33
3055,65,24.00,7.13,7.13
3056,65,24.00,6.33,6.33
3057,65,24.00,7.42,7.42
3058,65,24.00,4.92,4.92
3059,65,24.00,5.71,5.71
306,1,26.00,7.04,7.04
3060,65,24.00,7.79,7.79
3061,65,24.00,6.54,6.54
3062,65,24.00,5.92,5.92
3063,65,24.00,5.71,5.71
3064,65,24.00,7.38,7.38
3065,65,24.00,7.67,7.67
3066,65,24.00,7.08,7.08
3067,65,24.00,6.75,6.75
3068,65,24.00,7.00,7.00
3069,65,24.00,6.88,6.88
307,1,26.00,6.42,6.42
3070,65,24.00,6.67,6.67
3071,65,24.00,7.96,7.96
3072,65,24.00,5.75,5.75
3073,65,24.00,7.04,7.04
3074,66,22.00,6.68,6.68
3075,66,22.00,6.82,6.82
3076,66,22.00,8.41,8.41
3077,66,22.00,6.09,6.09
3078,66,22.00,6.45,6.45
3079,66,22.00,7.45,7.45
308,1,26.00,7.12,7.12
3080,66,22.00,5.55,5.55
3082,66,22.00,7.82,7.82
3083,66,22.00,6.95,6.95
3084,66,22.00,8.05,8.05
3085,66,22.00,7.45,7.45
3086,66,22.00,5.27,5.27
3087,66,22.00,6.73,6.73
3088,66,22.00,5.32,5.32
3089,66,22.00,5.86,5.86
309,1,26.00,6.27,6.27
3090,66,22.00,4.86,4.86
3091,66,22.00,5.73,5.73
3092,66,22.00,7.77,7.77
3093,66,22.00,6.91,6.91
3094,66,22.00,7.68,7.68
3095,66,22.00,6.50,6.50
3096,66,22.00,6.68,6.68
3097,66,22.00,6.09,6.09
3098,66,22.00,5.32,5.32
3099,66,22.00,8.05,8.05
31,2,26.00,7.92,7.92
310,1,26.00,8.04,8.04
3100,66,22.00,4.45,4.45
3101,66,22.00,7.23,7.23
3102,66,22.00,6.18,6.18
3103,66,22.00,5.91,5.91
3104,66,22.00,7.77,7.77
3105,66,22.00,6.77,6.77
3106,66,22.00,5.27,5.27
3107,66,22.00,6.18,6.18
3108,66,22.00,4.68,4.68
3109,66,22.00,7.91,7.91
311,1,26.00,5.23,5.23
3110,66,22.00,7.23,7.23
3111,66,22.00,5.41,5.41
3112,66,22.00,5.14,5.14
3113,66,22.00,6.68,6.68
3114,66,22.00,7.50,7.50
3115,66,22.00,7.23,7.23
3116,66,22.00,6.95,6.95
3117,66,22.00,7.50,7.50
3118,66,22.00,6.27,6.27
312,1,26.00,6.62,6.62
3120,66,22.00,8.05,8.05
3121,66,22.00,7.50,7.50
3122,66,22.00,7.77,7.77
3123,66,22.00,7.77,7.77
3124,66,22.00,5.23,5.23
3125,66,22.00,7.36,7.36
3126,66,22.00,7.77,7.77
3127,66,22.00,4.18,4.18
3128,66,22.00,5.77,5.77
3129,66,22.00,6.27,6.27
313,1,26.00,7.31,7.31
3130,66,22.00,6.59,6.59
3131,66,22.00,8.45,8.45
3132,66,22.00,7.91,7.91
3133,66,22.00,7.18,7.18
3134,66,22.00,5.59,5.59
3135,66,22.00,8.14,8.14
3136,66,22.00,4.36,4.36
3137,66,22.00,8.00,8.00
3138,66,22.00,8.09,8.09
3139,66,22.00,5.36,5.36
314,1,26.00,5.38,5.38
3140,66,22.00,5.95,5.95
3141,66,22.00,6.59,6.59
3142,66,22.00,6.77,6.77
3143,66,22.00,7.55,7.55
3144,66,22.00,6.45,6.45
3145,66,22.00,8.14,8.14
3146,66,22.00,6.64,6.64
3147,66,22.00,6.77,6.77
3148,66,22.00,6.27,6.27
3149,66,22.00,6.91,6.91
315,1,26.00,6.35,6.35
3150,66,22.00,7.41,7.41
3151,66,22.00,6.59,6.59
3152,66,22.00,4.95,4.95
3153,66,22.00,7.09,7.09
3154,66,22.00,7.32,7.32
3155,66,22.00,7.27,7.27
3156,66,22.00,8.73,8.73
3157,66,22.00,6.09,6.09
3158,66,22.00,7.59,7.59
3159,66,22.00,6.05,6.05
316,1,26.00,4.77,4.77
3160,66,22.00,6.18,6.18
3161,66,22.00,7.05,7.05
3162,66,22.00,5.59,5.59
3163,66,22.00,6.36,6.36
3164,66,22.00,5.68,5.68
3165,66,22.00,6.36,6.36
3166,66,22.00,6.91,6.91
3167,66,22.00,3.36,3.36
3168,66,22.00,5.18,5.18
3169,66,22.00,7.59,7.59
317,1,26.00,6.92,6.92
3170,66,22.00,7.36,7.36
3171,66,22.00,6.09,6.09
3172,66,22.00,5.95,5.95
3173,66,22.00,7.00,7.00
3174,66,22.00,2.91,2.91
3175,66,22.00,7.59,7.59
3176,66,22.00,4.55,4.55
3177,66,22.00,8.55,8.55
3178,66,22.00,5.05,5.05
318,1,26.00,6.54,6.54
3180,66,22.00,8.86,8.86
3181,66,22.00,6.91,6.91
3182,66,22.00,5.68,5.68
3183,66,22.00,4.50,4.50
3184,66,22.00,5.82,5.82
3185,66,22.00,6.14,6.14
3186,66,22.00,5.18,5.18
3187,66,22.00,7.23,7.23
3188,66,22.00,5.32,5.32
3189,66,22.00,6.55,6.55
319,1,26.00,8.15,8.15
3190,66,22.00,7.41,7.41
3191,66,22.00,6.82,6.82
3192,66,22.00,7.68,7.68
3193,66,22.00,7.59,7.59
3194,66,22.00,7.41,7.41
3195,66,22.00,6.59,6.59
3196,66,22.00,7.68,7.68
3197,66,22.00,7.91,7.91
3198,66,22.00,8.95,8.95
3199,66,22.00,7.59,7.59
32,2,26.00,8.46,8.46
320,1,26.00,4.46,4.46
3200,66,22.00,4.86,4.86
3201,66,22.00,5.95,5.95
3202,66,22.00,5.59,5.59
3203,66,22.00,7.77,7.77
3204,66,22.00,7.05,7.05
3205,66,22.00,6.00,6.00
3207,66,22.00,5.64,5.64
3208,66,22.00,5.59,5.59
321,1,26.00,8.38,8.38
3210,66,22.00,6.14,6.14
3211,66,22.00,5.14,5.14
3212,66,22.00,5.86,5.86
3214,66,22.00,6.68,6.68
3215,66,22.00,8.82,8.82
3216,66,22.00,7.73,7.73
3217,66,22.00,7.18,7.18
3218,66,22.00,6.23,6.23
3219,66,22.00,7.32,7.32
322,1,26.00,7.92,7.92
3220,66,22.00,6.82,6.82
3221,66,22.00,7.82,7.82
3222,66,22.00,7.64,7.64
3223,66,22.00,5.95,5.95
3224,66,22.00,8.77,8.77
3225,66,22.00,6.59,6.59
3226,66,22.00,5.23,5.23
3227,66,22.00,6.64,6.64
3228,66,22.00,6.68,6.68
3229,66,22.00,5.77,5.77
323,1,26.00,7.69,7.69
3230,66,22.00,7.32,7.32
3231,66,22.00,6.45,6.45
3232,66,22.00,6.27,6.27
3233,66,22.00,7.59,7.59
3235,66,22.00,6.32,6.32
3236,66,22.00,6.73,6.73
3237,66,22.00,7.64,7.64
3238,66,22.00,3.91,3.91
3239,66,22.00,8.64,8.64
324,1,26.00,6.88,6.88
3240,66,22.00,8.45,8.45
3241,66,22.00,6.27,6.27
3242,66,22.00,7.18,7.18
3243,66,22.00,5.05,5.05
3244,66,22.00,7.14,7.14
3245,66,22.00,7.14,7.14
3246,66,22.00,8.77,8.77
3247,66,22.00,7.50,7.50
3248,66,22.00,7.68,7.68
3249,66,22.00,5.95,5.95
325,1,26.00,6.88,6.88
3250,66,22.00,7.55,7.55
3251,66,22.00,9.09,9.09
3252,66,22.00,8.55,8.55
3253,66,22.00,7.32,7.32
3254,66,22.00,5.95,5.95
326,1,26.00,7.50,7.50
3268,83,22.00,6.32,6.32
3269,83,22.00,6.27,6.27
327,1,26.00,6.85,6.85
3270,83,22.00,8.68,8.68
3271,83,22.00,6.55,6.55
3273,83,22.00,4.64,4.64
3274,83,22.00,6.09,6.09
3275,83,22.00,7.36,7.36
3276,83,22.00,7.32,7.32
3277,83,22.00,6.77,6.77
3278,83,22.00,8.14,8.14
3279,83,22.00,7.59,7.59
328,1,26.00,5.92,5.92
3280,83,22.00,6.55,6.55
3281,83,22.00,6.64,6.64
3282,83,22.00,8.09,8.09
3283,83,22.00,8.14,8.14
3284,83,22.00,6.50,6.50
3285,83,22.00,7.95,7.95
3286,83,22.00,6.91,6.91
3287,83,22.00,7.95,7.95
3288,83,22.00,6.18,6.18
3289,83,22.00,6.36,6.36
329,1,26.00,7.62,7.62
3290,83,22.00,6.00,6.00
3291,83,22.00,5.95,5.95
3293,83,22.00,4.23,4.23
3294,83,22.00,4.64,4.64
3295,83,22.00,6.82,6.82
3296,83,22.00,5.55,5.55
3297,83,22.00,3.73,3.73
3298,83,22.00,7.27,7.27
3299,83,22.00,7.68,7.68
33,2,26.00,4.19,4.19
330,1,26.00,7.31,7.31
3300,83,22.00,7.50,7.50
3301,83,22.00,6.09,6.09
3302,83,22.00,7.05,7.05
3303,83,22.00,8.09,8.09
3304,83,22.00,4.50,4.50
3305,83,22.00,8.32,8.32
3306,83,22.00,6.77,6.77
3307,83,22.00,7.73,7.73
3308,83,22.00,6.82,6.82
3309,83,22.00,7.68,7.68
331,1,26.00,4.62,4.62
3310,83,22.00,8.27,8.27
3311,83,22.00,6.91,6.91
3312,83,22.00,7.55,7.55
3313,83,22.00,5.82,5.82
3314,83,22.00,6.91,6.91
3315,83,22.00,7.00,7.00
3316,83,22.00,8.59,8.59
3317,83,22.00,6.95,6.95
3318,83,22.00,7.09,7.09
3319,83,22.00,6.86,6.86
332,1,26.00,5.35,5.35
3320,83,22.00,7.27,7.27
3321,83,22.00,6.91,6.91
3322,83,22.00,6.82,6.82
3323,83,22.00,6.95,6.95
3324,83,22.00,7.14,7.14
3325,83,22.00,6.77,6.77
3326,83,22.00,6.50,6.50
3327,83,22.00,7.23,7.23
3328,83,22.00,8.32,8.32
3329,83,22.00,8.27,8.27
333,1,26.00,6.50,6.50
3330,83,22.00,6.95,6.95
3331,83,22.00,6.82,6.82
3332,83,22.00,6.82,6.82
3333,83,22.00,7.14,7.14
3334,83,22.00,6.36,6.36
3335,83,22.00,7.05,7.05
3336,83,22.00,7.00,7.00
3337,83,22.00,4.18,4.18
3338,83,22.00,6.73,6.73
3339,83,22.00,6.00,6.00
334,1,26.00,8.69,8.69
3340,83,22.00,6.55,6.55
3341,83,22.00,7.82,7.82
3342,83,22.00,6.59,6.59
3344,83,22.00,5.73,5.73
3345,83,22.00,7.82,7.82
3346,83,22.00,7.91,7.91
3347,83,22.00,7.68,7.68
3348,83,22.00,6.73,6.73
3349,83,22.00,8.00,8.00
335,1,26.00,5.23,5.23
3350,83,22.00,7.23,7.23
3351,83,22.00,4.55,4.55
3352,83,22.00,6.68,6.68
3353,83,22.00,5.82,5.82
3354,83,22.00,8.59,8.59
3355,83,22.00,7.77,7.77
3356,83,22.00,7.77,7.77
3357,83,22.00,8.45,8.45
3358,83,22.00,5.86,5.86
3359,83,22.00,3.14,3.14
336,1,26.00,7.23,7.23
3360,83,22.00,6.27,6.27
3361,83,22.00,6.32,6.32
3362,83,22.00,5.32,5.32
3363,83,22.00,7.32,7.32
3364,83,22.00,6.18,6.18
3365,83,22.00,4.68,4.68
3366,83,22.00,7.68,7.68
3367,83,22.00,7.41,7.41
3368,83,22.00,7.18,7.18
3369,83,22.00,4.64,4.64
337,1,26.00,5.00,5.00
3371,83,22.00,6.14,6.14
3372,83,22.00,5.68,5.68
3373,83,22.00,7.77,7.77
3374,83,22.00,6.36,6.36
3375,83,22.00,7.09,7.09
3376,83,22.00,7.41,7.41
3377,83,22.00,6.23,6.23
3378,83,22.00,7.68,7.68
3379,83,22.00,4.91,4.91
338,1,26.00,7.00,7.00
3380,83,22.00,8.14,8.14
3381,83,22.00,7.77,7.77
3382,83,22.00,5.64,5.64
3383,83,22.00,6.91,6.91
3384,83,22.00,6.73,6.73
3386,83,22.00,6.32,6.32
3387,83,22.00,7.27,7.27
3388,83,22.00,5.32,5.32
3389,83,22.00,5.50,5.50
339,1,26.00,6.62,6.62
3390,83,22.00,8.00,8.00
3391,83,22.00,5.64,5.64
3392,83,22.00,6.36,6.36
3393,83,22.00,8.09,8.09
3394,83,22.00,7.41,7.41
3395,83,22.00,7.55,7.55
3396,83,22.00,5.77,5.77
3397,83,22.00,3.77,3.77
3398,83,22.00,4.82,4.82
3399,83,22.00,7.09,7.09
34,2,26.00,6.92,6.92
340,1,26.00,6.04,6.04
3400,83,22.00,5.91,5.91
3401,83,22.00,6.09,6.09
3402,83,22.00,6.77,6.77
3403,83,22.00,8.64,8.64
3404,83,22.00,7.14,7.14
3405,83,22.00,5.50,5.50
3406,83,22.00,4.77,4.77
3407,83,22.00,6.27,6.27
3408,83,22.00,7.91,7.91
3409,83,22.00,6.64,6.64
341,1,26.00,7.12,7.12
3410,83,22.00,5.14,5.14
3411,83,22.00,7.36,7.36
3412,83,22.00,3.27,3.27
3413,83,22.00,6.05,6.05
3414,83,22.00,7.36,7.36
3415,83,22.00,7.82,7.82
3416,83,22.00,7.45,7.45
3417,83,22.00,4.09,4.09
3418,83,22.00,7.05,7.05
3419,83,22.00,8.09,8.09
342,1,26.00,6.46,6.46
3420,83,22.00,6.09,6.09
3421,83,22.00,4.55,4.55
3422,83,22.00,5.91,5.91
3423,83,22.00,7.55,7.55
3424,83,22.00,6.64,6.64
3425,83,22.00,7.36,7.36
3426,83,22.00,6.18,6.18
3427,83,22.00,7.05,7.05
3428,83,22.00,7.45,7.45
3429,83,22.00,7.32,7.32
343,1,26.00,5.23,5.23
3430,83,22.00,6.59,6.59
3431,83,22.00,7.55,7.55
3432,83,22.00,6.59,6.59
3433,83,22.00,6.05,6.05
3434,83,22.00,7.50,7.50
3435,83,22.00,7.27,7.27
3436,83,22.00,7.55,7.55
3437,83,22.00,6.95,6.95
3438,83,22.00,4.82,4.82
3439,83,22.00,5.73,5.73
344,1,26.00,7.38,7.38
3440,83,22.00,7.23,7.23
3441,83,22.00,8.23,8.23
3442,83,22.00,6.59,6.59
3443,83,22.00,6.27,6.27
3444,83,22.00,7.05,7.05
3445,83,22.00,6.82,6.82
3446,83,22.00,5.09,5.09
3447,83,22.00,6.00,6.00
3448,83,22.00,4.59,4.59
3449,83,22.00,7.91,7.91
345,1,26.00,6.92,6.92
3450,83,22.00,7.32,7.32
3451,83,22.00,6.41,6.41
3452,83,22.00,7.64,7.64
3453,83,22.00,6.68,6.68
3454,83,22.00,7.32,7.32
3455,83,22.00,6.68,6.68
3456,83,22.00,7.59,7.59
3457,83,22.00,7.14,7.14
3458,83,22.00,7.64,7.64
3459,83,22.00,8.18,8.18
346,1,26.00,7.04,7.04
3460,83,22.00,5.82,5.82
3461,83,22.00,7.36,7.36
3462,83,22.00,6.27,6.27
3463,83,22.00,7.45,7.45
3464,83,22.00,7.27,7.27
3465,83,22.00,5.86,5.86
3466,83,22.00,5.50,5.50
3467,83,22.00,6.05,6.05
3468,83,22.00,7.82,7.82
3469,83,22.00,6.64,6.64
347,1,26.00,8.50,8.50
3470,83,22.00,5.55,5.55
3471,83,22.00,6.64,6.64
3472,83,22.00,3.82,3.82
3473,83,22.00,7.86,7.86
3474,83,22.00,7.14,7.14
3475,83,22.00,5.73,5.73
3476,83,22.00,7.91,7.91
3477,83,22.00,4.50,4.50
3478,83,22.00,6.27,6.27
3479,83,22.00,6.23,6.23
348,1,26.00,7.08,7.08
3480,83,22.00,7.45,7.45
3481,83,22.00,7.82,7.82
3482,83,22.00,5.18,5.18
3483,83,22.00,4.05,4.05
3484,83,22.00,6.64,6.64
3485,83,22.00,5.95,5.95
3486,83,22.00,5.77,5.77
3487,83,22.00,6.09,6.09
3488,83,22.00,4.27,4.27
3489,83,22.00,7.18,7.18
349,1,26.00,7.62,7.62
3490,83,22.00,7.68,7.68
3491,83,22.00,7.50,7.50
3492,83,22.00,5.18,5.18
3493,83,22.00,8.59,8.59
3494,83,22.00,6.45,6.45
3495,83,22.00,6.73,6.73
3496,83,22.00,7.50,7.50
3497,83,22.00,4.59,4.59
3498,83,22.00,6.91,6.91
3499,83,22.00,7.50,7.50
35,2,26.00,7.04,7.04
350,1,26.00,9.31,9.31
3500,83,22.00,7.64,7.64
3501,83,22.00,5.55,5.55
3502,83,22.00,6.50,6.50
3503,83,22.00,6.18,6.18
3504,83,22.00,5.55,5.55
3505,83,22.00,4.86,4.86
3506,83,22.00,5.95,5.95
3507,84,24.00,5.50,5.50
3508,84,24.00,7.42,7.42
3509,84,24.00,7.00,7.00
351,1,26.00,7.27,7.27
3510,84,24.00,8.92,8.92
3511,84,24.00,7.13,7.13
3512,84,24.00,3.50,3.50
3513,84,24.00,6.50,6.50
3514,84,24.00,5.25,5.25
3516,84,24.00,7.13,7.13
3517,84,24.00,7.08,7.08
3518,84,24.00,6.38,6.38
3519,84,24.00,7.00,7.00
352,1,26.00,5.77,5.77
3520,84,24.00,6.63,6.63
3521,84,24.00,7.29,7.29
3522,84,24.00,8.33,8.33
3523,84,24.00,5.38,5.38
3524,84,24.00,7.46,7.46
3525,84,24.00,7.75,7.75
3526,84,24.00,7.54,7.54
3527,84,24.00,6.71,6.71
3528,84,24.00,5.79,5.79
3529,84,24.00,5.00,5.00
353,1,26.00,7.54,7.54
3530,84,24.00,8.88,8.88
3531,84,24.00,6.04,6.04
3532,84,24.00,5.25,5.25
3533,84,24.00,7.63,7.63
3534,84,24.00,7.75,7.75
3535,84,24.00,8.25,8.25
3536,84,24.00,8.63,8.63
3537,84,24.00,5.58,5.58
3538,84,24.00,5.50,5.50
3539,84,24.00,6.21,6.21
354,1,26.00,8.12,8.12
3540,84,24.00,5.21,5.21
3541,84,24.00,6.17,6.17
3542,84,24.00,6.92,6.92
3543,84,24.00,7.71,7.71
3544,84,24.00,6.46,6.46
3545,84,24.00,6.71,6.71
3546,84,24.00,8.46,8.46
3547,84,24.00,7.08,7.08
3548,84,24.00,7.13,7.13
3549,84,24.00,6.58,6.58
355,1,26.00,6.35,6.35
3550,84,24.00,5.83,5.83
3551,84,24.00,8.96,8.96
3552,84,24.00,4.50,4.50
3553,84,24.00,3.83,3.83
3554,84,24.00,6.79,6.79
3555,84,24.00,4.88,4.88
3557,84,24.00,8.67,8.67
3558,84,24.00,6.33,6.33
3559,84,24.00,5.96,5.96
356,1,26.00,6.00,6.00
3560,84,24.00,6.58,6.58
3561,84,24.00,7.08,7.08
3562,84,24.00,7.92,7.92
3563,84,24.00,7.58,7.58
3564,84,24.00,6.33,6.33
3565,84,24.00,5.33,5.33
3566,84,24.00,7.50,7.50
3567,84,24.00,7.67,7.67
3568,84,24.00,7.71,7.71
3569,84,24.00,6.75,6.75
357,1,26.00,8.12,8.12
3570,84,24.00,6.58,6.58
3571,84,24.00,7.29,7.29
3572,84,24.00,7.17,7.17
3573,84,24.00,7.33,7.33
3574,84,24.00,6.92,6.92
3575,84,24.00,7.75,7.75
3576,84,24.00,5.50,5.50
3577,84,24.00,5.92,5.92
3578,84,24.00,9.13,9.13
3579,84,24.00,6.50,6.50
358,1,26.00,7.19,7.19
3580,84,24.00,7.71,7.71
3581,84,24.00,4.88,4.88
3582,84,24.00,7.71,7.71
3583,84,24.00,7.92,7.92
3584,84,24.00,8.29,8.29
3585,84,24.00,6.50,6.50
3586,84,24.00,7.50,7.50
3587,84,24.00,7.00,7.00
3588,84,24.00,7.17,7.17
3589,84,24.00,8.25,8.25
359,1,26.00,6.92,6.92
3590,84,24.00,4.58,4.58
3591,84,24.00,6.92,6.92
3592,84,24.00,7.42,7.42
3593,84,24.00,5.96,5.96
3594,84,24.00,7.33,7.33
3595,84,24.00,5.08,5.08
3596,84,24.00,6.50,6.50
3597,84,24.00,7.42,7.42
3598,84,24.00,6.83,6.83
3599,84,24.00,7.63,7.63
36,2,26.00,6.77,6.77
360,1,26.00,7.46,7.46
3600,84,24.00,6.08,6.08
3601,84,24.00,5.38,5.38
3602,84,24.00,6.92,6.92
3603,84,24.00,6.75,6.75
3604,84,24.00,6.04,6.04
3605,84,24.00,5.92,5.92
3606,84,24.00,5.21,5.21
3607,84,24.00,7.25,7.25
3608,84,24.00,5.25,5.25
3609,84,24.00,9.00,9.00
361,1,26.00,8.04,8.04
3610,84,24.00,5.54,5.54
3611,84,24.00,7.42,7.42
3612,84,24.00,4.96,4.96
3613,84,24.00,8.33,8.33
3614,84,24.00,5.96,5.96
3615,84,24.00,7.38,7.38
3616,84,24.00,6.46,6.46
3617,84,24.00,6.13,6.13
3618,84,24.00,5.67,5.67
362,1,26.00,5.96,5.96
3620,84,24.00,5.92,5.92
3621,84,24.00,5.04,5.04
3622,84,24.00,7.46,7.46
3623,84,24.00,7.96,7.96
3624,84,24.00,8.21,8.21
3625,84,24.00,5.25,5.25
3626,84,24.00,6.25,6.25
3627,84,24.00,6.54,6.54
3628,84,24.00,6.83,6.83
3629,84,24.00,6.46,6.46
363,1,26.00,5.69,5.69
3630,84,24.00,7.25,7.25
3631,84,24.00,6.58,6.58
3632,84,24.00,4.00,4.00
3633,84,24.00,4.71,4.71
3634,84,24.00,7.17,7.17
3635,84,24.00,6.08,6.08
3636,84,24.00,7.33,7.33
3637,84,24.00,7.58,7.58
3638,84,24.00,7.29,7.29
3639,84,24.00,7.63,7.63
364,1,26.00,6.00,6.00
3640,84,24.00,6.25,6.25
3641,84,24.00,6.38,6.38
3642,84,24.00,5.58,5.58
3643,84,24.00,8.00,8.00
3644,84,24.00,8.08,8.08
3645,84,24.00,8.75,8.75
3647,84,24.00,5.79,5.79
3648,84,24.00,5.79,5.79
365,1,26.00,3.42,3.42
3650,84,24.00,6.21,6.21
3651,84,24.00,7.25,7.25
3652,84,24.00,7.58,7.58
3654,84,24.00,7.42,7.42
3655,84,24.00,7.92,7.92
3656,84,24.00,7.50,7.50
3657,84,24.00,5.92,5.92
3658,84,24.00,4.88,4.88
3659,84,24.00,7.88,7.88
366,1,26.00,7.04,7.04
3660,84,24.00,4.96,4.96
3661,84,24.00,6.67,6.67
3662,84,24.00,4.54,4.54
3663,84,24.00,8.25,8.25
3664,84,24.00,5.00,5.00
3665,84,24.00,7.96,7.96
3666,84,24.00,6.96,6.96
3667,84,24.00,5.63,5.63
3668,84,24.00,5.79,5.79
3669,84,24.00,6.79,6.79
367,1,26.00,5.85,5.85
3670,84,24.00,8.17,8.17
3671,84,24.00,5.88,5.88
3672,84,24.00,6.58,6.58
3673,84,24.00,8.21,8.21
3675,84,24.00,6.38,6.38
3676,84,24.00,6.46,6.46
3677,84,24.00,7.00,7.00
