"id","AYear","ASem","BYear","BSem","Dept","Regulation","Mode","SubId","SubCode","SubName","Credits","OfferedBy","Type","Category","DistributionRatio","Distribution","DistributionNames","PromoteThreshold","RegEventId"
"4430",2017,2,3,2,6,"1","R","530","EC356","Microprocessors and Microcontrollers Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","106"
"4440",2018,1,2,1,5,"2","R","587","EE201","Circuit Theory - I",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","169"
"4441",2018,1,2,1,6,"2","R","597","EE236","Network Analysis",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","170"
"4448",2017,2,3,2,5,"1","R","511","EE353","Power System Protection",4,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","105"
"4449",2017,2,3,2,5,"1","R","516","CS390","Object Oriented Programming",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","105"
"4450",2017,2,3,2,6,"1","R","526","EC352","Digital Signal Processing",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","106"
"4451",2018,1,2,1,6,"2","R","591","CS235","Data Structures",3,4,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","170"
"4458",2018,1,3,1,5,"1","R","656","EE303","Power Systems - II",4,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","193"
"4459",2018,1,3,1,5,"1","R","661","EE306","Electrical Simulation Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","193"
"4468",2018,1,4,1,5,"1","R","725","EE441","Seminar",1,5,"OTHER","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","217"
"4469",2018,1,4,1,6,"1","R","730","EC417","Satellite Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","218"
"4474",2018,1,4,1,5,"1","R","759","HS440","Corporate Communication",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","217"
"4475",2018,1,4,1,5,"1","R","765","MA440","Optimization Techniques",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","217"
"4476",2018,1,4,1,6,"1","R","766","MA440","Optimization Techniques",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","218"
"4478",2018,1,4,1,6,"1","R","773","ME440","Alternative Sources of Energy",3,7,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","218"
"4479",2018,1,4,1,6,"1","R","779","SM440","Human Resource Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","218"
"4480",2018,1,1,1,9,"3","R","784","ME102","Engineering Graphics",4,7,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","223"
"4481",2018,1,1,1,9,"3","R","789","ME101","Basic Mechanical Engineering",3,7,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","223"
"4482",2018,1,1,1,10,"3","R","794","EC101","Basic Electronics Engineering",3,6,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","224"
"4483",2018,1,1,1,10,"3","R","799","CS102","Problem Solving and Computer Programming Lab",2,4,"LAB","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","224"
"4488",2018,1,3,1,6,"1","R","668","EC307","IC Applications Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","194"
"4495",2018,2,2,2,5,"2","R","837","EE252","Electrical Machines - I",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","177"
"4496",2018,2,2,2,5,"2","R","842","EE255","Electrical Measurements and Instrumentation Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","177"
"4497",2018,2,2,2,6,"2","R","847","EC255","Transmission lines and Electromagnetic Waves",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","178"
"4503",2018,2,3,2,5,"1","R","923","SM335","Engineering Economics and Accountancy ",3,12,"THEORY","HSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","201"
"4517",2018,2,3,2,5,"1","R","915","EE351","Power System Operations and Control",4,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","201"
"4518",2018,2,3,2,5,"1","R","926","EE356","Electrical Machines Lab - II",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","201"
"4519",2018,2,3,2,6,"1","R","931","EC352","Digital Signal Processing",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","202"
"4520",2018,2,3,2,6,"1","R","938","EC356","Microprocessors and Microcontrollers Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","202"
"4525",2018,2,4,2,5,"1","R","991","EE466","Power System Deregulation",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","209"
"4526",2018,2,4,2,6,"1","R","996","EC499","Project Work Part - B",4,6,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","210"
"4528",2018,2,4,2,6,"1","R","1001","EC452","Microwave and Optical communication Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","210"
"4531",2018,2,1,2,9,"3","R","1020","PH101","Engineering Physics",3,11,"THEORY","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","225"
"4532",2018,2,1,2,9,"3","R","1025","EA151","EAA: Games and Sports",0,12,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","225"
"4533",2018,2,1,2,10,"3","R","1030","MA151","Mathematics - II",3,11,"THEORY","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","226"
"4536",2015,1,1,1,10,"1","R","1","CE102","Environmental Studies",3,3,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","2"
"4537",2016,1,1,1,10,"1","R","56","CE102","Environmental Studies",3,3,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","10"
"4539",2016,2,2,2,5,"1","R","151","EE254","Electrical Measurements Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","33"
"4540",2016,1,2,1,6,"1","R","156","EC204","Signals and Systems",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","26"
"4574",2019,1,2,1,5,"3","R","1137","MA201","Mathematics-III",3,11,"THEORY","BSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","492"
"4575",2019,1,2,1,5,"3","R","1138","CS236","Data Structures Lab",2,4,"LAB","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","492"
"4576",2019,1,2,1,5,"3","R","1139","CS235","Data Structures",3,4,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","492"
"4577",2019,1,2,1,5,"3","R","1144","EE203","Electrical Measurements & Instrumentation",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","492"
"4578",2019,2,2,2,5,"3","R","1149","EC285","Digital Electronics",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","500"
"4579",2019,1,2,1,6,"3","R","1154","CS235","Data Structures",3,4,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","493"
"4580",2019,1,2,1,6,"3","R","1159","EC203","Electronic Devices and Circuits - I",4,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","493"
"4581",2019,2,2,2,6,"3","R","1164","EC251","Digital System Design - II",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","501"
"4604",2019,1,3,1,5,"2","R","1279","SM312","Engineering Economics & Accountancy",3,12,"THEORY","HSC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","581"
"4605",2019,1,3,1,5,"2","R","1284","EE304","Micro Processors & Microcontrollers",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","581"
"4606",2019,2,3,2,5,"2","R","1289","EE352","Power Electronics",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","589"
"4607",2019,2,3,2,5,"2","R","1294","EE356","Control Systems Lab",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","589"
"4608",2019,2,3,2,5,"2","R","1295","EE357","Electrical Machines Lab - II",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","589"
"4609",2019,2,3,2,6,"2","R","1296","EP399","EPICS",2,12,"OTHER","EPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","590"
"4610",2019,2,3,2,6,"2","R","1301","EC353","Embedded and Real Time Operating Systems",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","590"
"4618",2019,1,3,1,6,"2","R","1341","EC301","Linear IC applications",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","582"
"4619",2019,1,3,1,6,"2","R","1346","EP349","EPICS",2,12,"OTHER","EPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","582"
"4625",2019,2,3,2,5,"2","R","1376","CS390","Object Oriented Programming",3,4,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","589"
"4626",2019,2,3,2,5,"2","R","1381","PH391","Advanced Materials",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","589"
"4627",2019,2,3,2,6,"2","R","1386","MA390","Numerical Solution of Differential Equations",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","590"
"4645",2019,1,4,1,5,"1","R","1492","EE441","Seminar",1,5,"OTHER","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","633"
"4646",2019,2,4,2,5,"1","R","1497","EE499","Project Work Part - B",4,5,"OTHER","PRC","1","100+100+100+100","M1+MD+M2+E","0+0+0+30","641"
"4647",2019,2,4,2,5,"1","R","1502","EE469","Smart Electric Grid",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","641"
"4648",2019,1,4,1,6,"1","R","1507","EC403","Electronic Instrumentation and DSP Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"4649",2019,2,4,2,6,"1","R","1512","EC452","Microwave and Optical communication Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","642"
"4650",2019,2,4,2,6,"1","R","1517","EC463","FPGA Design",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+0","642"
"4662",2019,1,4,1,5,"1","R","1578","ME440","Alternative Sources of Energy",3,7,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","633"
"4663",2019,1,4,1,6,"1","R","1583","ME440","Alternative Sources of Energy",3,7,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+15","634"
"4705",2020,1,3,1,5,"3","R","1785","EP349","EPICS",2,12,"OTHER","EPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","670"
"4706",2020,1,3,1,5,"3","R","1790","EE352","Power Electronics",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","670"
"4707",2020,1,3,1,5,"3","R","1791","EE301","Control Systems",4,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","670"
"4708",2020,1,3,1,5,"3","R","1792","EE311","Computer Organization",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","670"
"4709",2020,2,3,2,5,"3","R","1797","EE357","Electrical Machines Lab -II ",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","678"
"4710",2020,2,3,2,5,"3","R","1802","EE355","Digital Signal Processing",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"4711",2020,1,3,1,6,"3","R","1807","EC303","CMOS VLSI Design",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","671"
"4712",2020,1,3,1,6,"3","R","1812","EC3054","Computer Architecture",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","671"
"4713",2020,2,3,2,6,"3","R","1817","EC353","Embedded and Real Time Operating Systems",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"4727",2020,1,4,1,5,"2","R","1889","EE401","Electric Drives ",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"4728",2020,2,4,2,5,"2","R","1894","EE403","Power Electronics Lab ",2,5,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","694"
"4729",2020,2,4,2,5,"2","R","1899","EE463","Advanced Electrical Drive Systems",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","694"
"4730",2020,1,4,1,6,"2","R","1904","EC451","Microwave & Light wave
Technologies",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"4731",2020,2,4,2,6,"2","R","1909","EC4543","Optical Communications",3,6,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","695"
"4754",2020,2,4,2,5,"2","R","2016","NOC20-CS11","Deep Learning ",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"4755",2020,2,4,2,5,"2","R","2021","NOC20-CS26","Programming, Data Structures and Algorithms using Python",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"4756",2020,2,4,2,5,"2","R","2026","NOC20-EE06","Signal and System",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"4757",2020,2,4,2,5,"2","R","2031","NOC20-EE64","Basic Electrical Circuits",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"4758",2020,2,4,2,5,"2","R","2036","NOC20-HS10","Enhancing Soft Skills and Personality",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"4759",2020,2,4,2,5,"2","R","2041","NOC21-CS33","Python for Data Science",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"4760",2020,2,4,2,5,"2","R","2046","NOC20-EE33","Fundamentals of Mimo Wireless Communication",0,5,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","694"
"4761",2020,2,4,2,6,"2","R","2051","CE20-CS04","Introduction to Programming with MATLAB",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"4762",2020,2,4,2,6,"2","R","2056","CE21-EC45","Measuring and Maximizing Impact of COVID-19 Contact Tracing ",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"4763",2020,2,4,2,6,"2","R","2061","NOC20-CS16","Real Time Operating System",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"4764",2020,2,4,2,6,"2","R","2066","NOC20-CS27","Design and Analysis of Algorithms",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"4765",2020,2,4,2,6,"2","R","2071","NOC20-CS36","Python for Data Science",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"4766",2020,2,4,2,6,"2","R","2076","NOC20-EE33","Fundamentals of Mimo Wireless Communication",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"4767",2020,2,4,2,6,"2","R","2081","NOC20-HS34","Introduction to Modern Indian Drama",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"4768",2020,2,4,2,6,"2","R","2086","NOC20-AE01","Introduction to Airplane Performance",0,6,"OTHER","MDC","1","100+100+100+100","M1+MD+M2+E","0+0+0+35","695"
"4783",2020,2,3,2,5,"3","R","2153","SM390","Marketing Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","678"
"4784",2020,2,3,2,6,"3","R","2158","BT390","Green Technology",3,1,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"4785",2020,2,3,2,6,"3","R","2163","PH391","Advanced Materials",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","679"
"4795",2020,1,4,1,5,"2","R","2213","PH440","Nanomaterials and Technology",3,11,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","686"
"4796",2020,1,4,1,6,"2","R","2218","CE440","Building Technology",3,3,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"4797",2020,1,4,1,6,"2","R","2223","SM440","Human Resource Management",3,12,"THEORY","OPC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","687"
"4827",2021,1,4,1,5,"3","R","2370","SM401","Industrial Management",3,12,"THEORY","ESC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"4828",2021,1,4,1,5,"3","R","2375","EE401","Electric Drives",3,5,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","763"
"4829",2021,2,4,2,5,"3","R","2380","EE5164","Electric Vehicles",3,5,"THEORY","DEC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","771"
"4832",2021,1,4,1,6,"3","R","2395","EC403","Advanced Digital Signal Processing",3,6,"THEORY","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+17.5","764"
"4833",2021,2,4,2,6,"3","R","2400","EC455","Microwave and Lightwave Technologies Lab",2,6,"LAB","PCC","1","100+100+100+100","M1+MD+M2+E","0+0+0+14","772"
